Token,TFIDF
uneven,0.013504073972082609
trial,0.013504073972082609
trip,0.013504073972082609
troubled,0.013504073972082609
apathy,0.013504073972082609
aspect,0.013504073972082609
despair,0.013504073972082609
deepest,0.013504073972082609
defender,0.013504073972082609
bahrain,0.013504073972082609
avert,0.013504073972082609
transitional,0.013504073972082609
traditional,0.013504073972082609
therefore,0.013504073972082609
thirteen,0.013504073972082609
thrift,0.013504073972082609
post,0.013504073972082609
patrick,0.013504073972082609
pattern,0.013504073972082609
timetable,0.013504073972082609
tiny,0.013504073972082609
passing,0.013504073972082609
date,0.013504073972082609
phase,0.013504073972082609
firefighter,0.013504073972082609
firm,0.013504073972082609
association,0.013504073972082609
assassin,0.013504073972082609
unmatched,0.013504073972082609
unfolding,0.013504073972082609
archaic,0.013504073972082609
marriage,0.013504073972082609
material,0.013504073972082609
appetite,0.013504073972082609
applying,0.013504073972082609
anxious,0.013504073972082609
uncertainty,0.013504073972082609
unchanging,0.013504073972082609
undermine,0.013504073972082609
foreseen,0.013504073972082609
memory,0.013504073972082609
ownership,0.013504073972082609
outreach,0.013504073972082609
deny,0.013504073972082609
loyalty,0.013504073972082609
enrichment,0.013504073972082609
entering,0.013504073972082609
measured,0.013504073972082609
distorted,0.013504073972082609
determining,0.013504073972082609
nominee,0.013504073972082609
older,0.013504073972082609
occupied,0.013504073972082609
dependent,0.013504073972082609
deposit,0.013504073972082609
overturn,0.013504073972082609
focused,0.013504073972082609
gray,0.013504073972082609
venture,0.013504073972082609
accomplished,0.013504073972082609
guiding,0.013504073972082609
yearly,0.013504073972082609
guideline,0.013504073972082609
unwavering,0.013504073972082609
brings,0.013504073972082609
stated,0.013504073972082609
brutal,0.013504073972082609
wish,0.013504073972082609
information,0.013504073972082609
indexing,0.013504073972082609
examine,0.013504073972082609
generational,0.013504073972082609
abbas,0.013504073972082609
advocate,0.013504073972082609
amnesty,0.013504073972082609
aim,0.013504073972082609
west,0.013504073972082609
interpreter,0.013504073972082609
earnings,0.013504073972082609
adulthood,0.013504073972082609
doubling,0.013504073972082609
duplicate,0.013504073972082609
nine,0.013504073972082609
myth,0.013504073972082609
detained,0.013504073972082609
emptied,0.013504073972082609
gradually,0.013504073972082609
abolition,0.013504073972082609
intimidate,0.013504073972082609
shoulder,0.013504073972082609
wise,0.013504073972082609
exhausted,0.013504073972082609
expansion,0.013504073972082609
clinton,0.013504073972082609
representative,0.013504073972082609
represented,0.013504073972082609
momentum,0.013504073972082609
dna,0.013504073972082609
discretionary,0.013504073972082609
moynihan,0.013504073972082609
morning,0.013504073972082609
scheduled,0.013504073972082609
restraining,0.013504073972082609
eventually,0.013504073972082609
morocco,0.013504073972082609
allawi,0.013504073972082609
zarqawi,0.013504073972082609
accumulates,0.013504073972082609
wrongful,0.013504073972082609
gradual,0.013504073972082609
asserting,0.013504073972082609
unpredictable,0.013504073972082609
ultimate,0.013504073972082609
assassinated,0.013504073972082609
embolden,0.013504073972082609
embryo,0.013504073972082609
electricity,0.013504073972082609
mislead,0.013504073972082609
ambitious,0.013504073972082609
adapting,0.013504073972082609
detect,0.010646767029082323
witnessing,0.010646767029082323
youth,0.010646767029082323
wrote,0.010646767029082323
destruction,0.010646767029082323
discus,0.010646767029082323
ahead,0.010646767029082323
african,0.010646767029082323
moving,0.010646767029082323
network,0.010646767029082323
nationwide,0.010646767029082323
wealthy,0.010646767029082323
watch,0.010646767029082323
welcome,0.010646767029082323
natural,0.010646767029082323
north,0.010646767029082323
globe,0.010646767029082323
franklin,0.010646767029082323
front,0.010646767029082323
assault,0.010646767029082323
assembly,0.010646767029082323
accountability,0.010646767029082323
added,0.010646767029082323
disability,0.010646767029082323
vulnerable,0.010646767029082323
volunteer,0.010646767029082323
wait,0.010646767029082323
spread,0.010646767029082323
gather,0.010646767029082323
gentleman,0.010646767029082323
bankruptcy,0.010646767029082323
based,0.010646767029082323
bank,0.010646767029082323
permanent,0.010646767029082323
eliminates,0.010646767029082323
ordinary,0.010646767029082323
organization,0.010646767029082323
dealer,0.010646767029082323
decency,0.010646767029082323
preserve,0.010646767029082323
pell,0.010646767029082323
patient,0.010646767029082323
artificial,0.010646767029082323
train,0.010646767029082323
trained,0.010646767029082323
transit,0.010646767029082323
losing,0.010646767029082323
legal,0.010646767029082323
letter,0.010646767029082323
foundation,0.010646767029082323
fire,0.010646767029082323
healthy,0.010646767029082323
texas,0.010646767029082323
symbol,0.010646767029082323
syria,0.010646767029082323
background,0.010646767029082323
lawyer,0.010646767029082323
corporate,0.010646767029082323
county,0.010646767029082323
conviction,0.010646767029082323
protected,0.010646767029082323
propose,0.010646767029082323
recession,0.010646767029082323
lift,0.010646767029082323
late,0.010646767029082323
pakistan,0.010646767029082323
confident,0.010646767029082323
congressman,0.010646767029082323
reaffirmed,0.010646767029082323
placed,0.010646767029082323
peaceful,0.010646767029082323
deserve,0.010646767029082323
deserves,0.010646767029082323
defeat,0.010646767029082323
decision,0.010646767029082323
familiar,0.010646767029082323
fascism,0.010646767029082323
honest,0.010646767029082323
successful,0.010646767029082323
bigger,0.010646767029082323
biggest,0.010646767029082323
belief,0.010646767029082323
test,0.010646767029082323
tested,0.010646767029082323
supporting,0.010646767029082323
five,0.010646767029082323
fix,0.010646767029082323
capitol,0.010646767029082323
captured,0.010646767029082323
honesty,0.010646767029082323
hour,0.010646767029082323
burdened,0.010646767029082323
blessed,0.010646767029082323
standing,0.010646767029082323
similar,0.010646767029082323
shown,0.010646767029082323
capable,0.010646767029082323
error,0.010646767029082323
closely,0.010646767029082323
requires,0.010646767029082323
chaos,0.010646767029082323
collapsing,0.010646767029082323
killed,0.010646767029082323
evil,0.010646767029082323
poor,0.010646767029082323
continuing,0.010646767029082323
korea,0.010646767029082323
changing,0.010646767029082323
productive,0.010646767029082323
equipment,0.010646767029082323
europe,0.010646767029082323
politics,0.010646767029082323
pollution,0.010646767029082323
soldier,0.010646767029082323
explosion,0.010646767029082323
skilled,0.010646767029082323
bond,0.010646767029082323
bottom,0.010646767029082323
bought,0.010646767029082323
solution,0.010646767029082323
renewable,0.010646767029082323
renewed,0.010646767029082323
replace,0.010646767029082323
chosen,0.010646767029082323
innovative,0.010646767029082323
institute,0.010646767029082323
branch,0.010646767029082323
ryan,0.010646767029082323
changed,0.010646767029082323
retire,0.010646767029082323
industrialized,0.010646767029082323
choosing,0.010646767029082323
scientific,0.010646767029082323
rising,0.010646767029082323
score,0.010646767029082323
recover,0.010646767029082323
commit,0.010646767029082323
claim,0.010646767029082323
showing,0.010646767029082323
secretary,0.010646767029082323
seeing,0.010646767029082323
reforming,0.010646767029082323
remain,0.010646767029082323
consequence,0.010646767029082323
confront,0.010646767029082323
constitution,0.010646767029082323
medicine,0.010646767029082323
lot,0.010646767029082323
destroyed,0.010646767029082323
occupation,0.010646767029082323
giving,0.010646767029082323
outcome,0.010646767029082323
opened,0.010646767029082323
panel,0.010646767029082323
declined,0.010646767029082323
dynamic,0.010646767029082323
easier,0.010646767029082323
unity,0.010646767029082323
twenty,0.010646767029082323
diploma,0.010646767029082323
demonstrate,0.010646767029082323
agenda,0.010646767029082323
voted,0.010646767029082323
voting,0.010646767029082323
unite,0.010646767029082323
arc,0.010646767029082323
appointed,0.010646767029082323
amendment,0.010646767029082323
grid,0.010646767029082323
fulfill,0.010646767029082323
attacked,0.010646767029082323
anything,0.010646767029082323
thereby,0.010646767029082323
thread,0.010646767029082323
form,0.010646767029082323
tool,0.010646767029082323
tuition,0.010646767029082323
tomorrow,0.010646767029082323
grown,0.010646767029082323
heart,0.010646767029082323
guarantee,0.010646767029082323
direction,0.010646767029082323
treat,0.010646767029082323
trying,0.010646767029082323
advancement,0.010646767029082323
additional,0.010646767029082323
wisely,0.010646767029082323
wondering,0.010646767029082323
might,0.010646767029082323
wanted,0.00861947549016671
guided,0.00861947549016671
going,0.00861947549016671
afford,0.00861947549016671
agency,0.00861947549016671
nato,0.00861947549016671
among,0.00861947549016671
drug,0.00861947549016671
else,0.00861947549016671
hearing,0.00861947549016671
third,0.00861947549016671
aggressive,0.00861947549016671
unprecedented,0.00861947549016671
two,0.00861947549016671
died,0.00861947549016671
difference,0.00861947549016671
measure,0.00861947549016671
meeting,0.00861947549016671
loved,0.00861947549016671
order,0.00861947549016671
developing,0.00861947549016671
rely,0.00861947549016671
regulation,0.00861947549016671
common,0.00861947549016671
close,0.00861947549016671
second,0.00861947549016671
seeking,0.00861947549016671
senate,0.00861947549016671
sent,0.00861947549016671
coal,0.00861947549016671
international,0.00861947549016671
insurance,0.00861947549016671
fair,0.00861947549016671
faith,0.00861947549016671
iran,0.00861947549016671
chance,0.00861947549016671
circumstance,0.00861947549016671
roosevelt,0.00861947549016671
sacred,0.00861947549016671
sacrifice,0.00861947549016671
return,0.00861947549016671
reward,0.00861947549016671
improve,0.00861947549016671
beyond,0.00861947549016671
stability,0.00861947549016671
solve,0.00861947549016671
something,0.00861947549016671
soon,0.00861947549016671
feel,0.00861947549016671
several,0.00861947549016671
certain,0.00861947549016671
burden,0.00861947549016671
proliferation,0.00861947549016671
point,0.00861947549016671
police,0.00861947549016671
crime,0.00861947549016671
criminal,0.00861947549016671
john,0.00861947549016671
closing,0.00861947549016671
check,0.00861947549016671
chief,0.00861947549016671
reminded,0.00861947549016671
expect,0.00861947549016671
equal,0.00861947549016671
era,0.00861947549016671
known,0.00861947549016671
city,0.00861947549016671
represent,0.00861947549016671
starting,0.00861947549016671
capital,0.00861947549016671
career,0.00861947549016671
break,0.00861947549016671
task,0.00861947549016671
begun,0.00861947549016671
term,0.00861947549016671
husband,0.00861947549016671
fastest,0.00861947549016671
suffering,0.00861947549016671
demand,0.00861947549016671
dad,0.00861947549016671
partner,0.00861947549016671
passed,0.00861947549016671
past,0.00861947549016671
providing,0.00861947549016671
quickly,0.00861947549016671
cure,0.00861947549016671
ending,0.00861947549016671
level,0.00861947549016671
leadership,0.00861947549016671
priority,0.00861947549016671
production,0.00861947549016671
foreign,0.00861947549016671
major,0.00861947549016671
debate,0.00861947549016671
penny,0.00861947549016671
per,0.00861947549016671
entire,0.00861947549016671
entrepreneur,0.00861947549016671
outdated,0.00861947549016671
possible,0.00861947549016671
supply,0.00861947549016671
stock,0.00861947549016671
spent,0.00861947549016671
spirit,0.00861947549016671
spoke,0.00861947549016671
special,0.00861947549016671
broken,0.00861947549016671
student,0.00861947549016671
gap,0.00861947549016671
getting,0.00861947549016671
worse,0.00861947549016671
victim,0.00861947549016671
growth,0.00861947549016671
week,0.00861947549016671
willing,0.00861947549016671
air,0.00861947549016671
message,0.00861947549016671
distant,0.00861947549016671
white,0.00861947549016671
agree,0.00861947549016671
advantage,0.00861947549016671
within,0.00861947549016671
door,0.00861947549016671
doe,0.00861947549016671
mind,0.00861947549016671
massive,0.00861947549016671
assistance,0.00861947549016671
troop,0.00861947549016671
track,0.00861947549016671
require,0.007046986006593824
laughter,0.007046986006593824
failure,0.007046986006593824
behind,0.007046986006593824
god,0.007046986006593824
another,0.007046986006593824
large,0.007046986006593824
possibility,0.007046986006593824
everything,0.007046986006593824
nearly,0.007046986006593824
real,0.007046986006593824
even,0.007046986006593824
become,0.007046986006593824
name,0.007046986006593824
class,0.007046986006593824
basic,0.007046986006593824
early,0.007046986006593824
access,0.007046986006593824
strength,0.007046986006593824
street,0.007046986006593824
first,0.007046986006593824
department,0.007046986006593824
price,0.007046986006593824
trust,0.007046986006593824
father,0.007046986006593824
alone,0.007046986006593824
